feature,gain,Fold
V145,0,1
V146,0,1
V147,0,1
V148,0,1
V149,7,1
V150,0,1
V151,0,1
V152,4,1
V153,0,1
V154,1,1
V155,0,1
V156,5,1
V157,0,1
V158,0,1
V159,0,1
V160,0,1
V161,0,1
V162,0,1
V163,0,1
V164,1,1
V165,11,1
V166,0,1
V167,1,1
V168,1,1
V169,4,1
V170,4,1
V171,0,1
V172,0,1
V173,0,1
V174,0,1
V175,0,1
V176,0,1
V177,0,1
V178,0,1
V179,0,1
V180,0,1
V181,0,1
V182,0,1
V183,0,1
V184,0,1
V185,0,1
V186,0,1
V187,0,1
V188,0,1
V189,1,1
V190,0,1
V191,0,1
V192,0,1
V193,0,1
V194,0,1
V195,0,1
V196,0,1
V197,0,1
V198,0,1
V199,0,1
V200,0,1
V201,1,1
V202,0,1
V203,0,1
V204,0,1
V205,0,1
V206,0,1
V207,0,1
V208,0,1
V209,0,1
V210,0,1
V211,0,1
V212,0,1
V213,0,1
V214,0,1
V215,0,1
V216,0,1
V217,1,1
V218,0,1
V219,0,1
V220,1,1
V221,0,1
V222,0,1
V223,0,1
V224,0,1
V225,0,1
V226,0,1
V227,0,1
V228,0,1
V229,0,1
V230,0,1
V231,0,1
V232,0,1
V233,3,1
V234,0,1
V235,0,1
V236,0,1
V237,0,1
V238,0,1
V239,0,1
V240,0,1
V241,0,1
V242,0,1
V243,0,1
V244,0,1
V245,1,1
V246,0,1
V247,0,1
V248,0,1
V249,0,1
V250,0,1
V251,0,1
V252,0,1
V253,0,1
V254,0,1
V255,0,1
V256,6,1
V257,3,1
V258,1,1
V259,0,1
V260,0,1
V261,1,1
V262,0,1
V263,0,1
V264,0,1
V265,0,1
V266,1,1
V267,0,1
V268,0,1
V269,0,1
V270,0,1
V271,0,1
V272,0,1
V273,0,1
V274,0,1
V275,0,1
V276,0,1
V277,0,1
V278,0,1
V279,2,1
V280,0,1
V281,3,1
V282,0,1
V283,2,1
V284,0,1
V285,1,1
V286,0,1
V287,0,1
V288,0,1
V289,0,1
V290,0,1
V291,0,1
V292,1,1
V293,1,1
V294,3,1
V295,0,1
V296,2,1
V297,0,1
V298,0,1
V299,0,1
V300,0,1
V301,0,1
V302,0,1
V303,0,1
V304,0,1
V305,0,1
V306,0,1
V307,0,1
V308,4,1
V309,0,1
V310,1,1
V311,0,1
V312,1,1
V313,1,1
V314,1,1
V315,3,1
V316,0,1
V317,0,1
V318,0,1
V319,0,1
V320,0,1
V321,0,1
V322,0,1
V323,0,1
V324,0,1
V325,0,1
V326,0,1
V327,0,1
V328,0,1
V329,0,1
V330,0,1
V331,0,1
V332,0,1
V333,0,1
V334,0,1
V335,1,1
V336,0,1
V337,0,1
V338,0,1
V339,0,1
id_01,0,1
id_02,2,1
id_03,5,1
id_04,3,1
id_05,2,1
id_06,1,1
id_07,0,1
id_08,0,1
id_09,6,1
id_10,0,1
id_11,0,1
id_12,0,1
id_13,1,1
id_14,2,1
id_15,0,1
id_16,0,1
id_17,0,1
id_18,0,1
id_19,32,1
id_20,31,1
id_21,7,1
id_22,0,1
id_23,0,1
id_24,0,1
id_25,5,1
id_26,0,1
id_27,0,1
id_28,0,1
id_29,0,1
id_30,9,1
id_31,18,1
id_32,0,1
id_33,13,1
id_34,0,1
id_35,0,1
id_36,0,1
id_37,0,1
id_38,0,1
DeviceType,0,1
DeviceInfo,57,1
f103__TransactionAmt_decimal,3,1
f103__card1_count_full,11,1
f103__Transaction_day_of_week,0,1
f103__Transaction_hour,0,1
f103__id_02__id_20,0,1
f103__id_02__D8,0,1
f103__D11__DeviceInfo,0,1
f103__DeviceInfo__P_emaildomain,0,1
f103__P_emaildomain__C2,4,1
f103__card2__dist1,1,1
f103__card1__card5,1,1
f103__card2__id_20,0,1
f103__card5__P_emaildomain,1,1
f103__addr1__card1,1,1
id_34_count_full,0,1
id_36_count_full,0,1
id_01_count_dist,3,1
id_31_count_dist,0,1
id_33_count_dist,1,1
id_35_count_dist,0,1
id_36_count_dist,0,1
TransactionDT,16,2
TransactionAmt,29,2
ProductCD,6,2
card1,390,2
card2,42,2
card3,9,2
card4,0,2
card5,0,2
card6,6,2
addr1,46,2
addr2,0,2
dist1,3,2
dist2,0,2
P_emaildomain,24,2
R_emaildomain,16,2
C1,24,2
C2,5,2
C3,4,2
C4,1,2
C5,0,2
C6,6,2
C7,1,2
C8,2,2
C9,1,2
C10,2,2
C11,14,2
C12,7,2
C13,21,2
C14,29,2
D1,1,2
D2,24,2
D3,10,2
D4,6,2
D5,0,2
D6,0,2
D7,0,2
D8,9,2
D9,0,2
D10,0,2
D11,2,2
D12,1,2
D13,4,2
D14,0,2
D15,11,2
M1,0,2
M2,1,2
M3,3,2
M4,7,2
M5,10,2
M6,9,2
M7,0,2
M8,0,2
M9,0,2
V1,0,2
V2,1,2
V3,1,2
V4,0,2
V5,0,2
V6,0,2
V7,0,2
V8,0,2
V9,0,2
V10,0,2
V11,0,2
V12,0,2
V13,1,2
V14,0,2
V15,0,2
V16,0,2
V17,0,2
V18,0,2
V19,0,2
V20,0,2
V21,0,2
V22,0,2
V23,0,2
V24,0,2
V25,0,2
V26,1,2
V27,0,2
V28,0,2
V29,2,2
V30,1,2
V31,0,2
V32,0,2
V33,0,2
V34,0,2
V35,1,2
V36,1,2
V37,0,2
V38,0,2
V39,0,2
V40,0,2
V41,0,2
V42,0,2
V43,0,2
V44,1,2
V45,9,2
V46,0,2
V47,0,2
V48,6,2
V49,0,2
V50,0,2
V51,1,2
V52,0,2
V53,2,2
V54,5,2
V55,5,2
V56,0,2
V57,0,2
V58,0,2
V59,0,2
V60,0,2
V61,0,2
V62,7,2
V63,0,2
V64,0,2
V65,0,2
V66,0,2
V67,0,2
V68,0,2
V69,0,2
V70,3,2
V71,0,2
V72,0,2
V73,0,2
V74,0,2
V75,0,2
V76,1,2
V77,0,2
V78,1,2
V79,0,2
V80,0,2
V81,0,2
V82,3,2
V83,4,2
V84,1,2
V85,0,2
V86,0,2
V87,6,2
V88,0,2
V89,0,2
V90,0,2
V91,3,2
V92,0,2
V93,0,2
V94,0,2
V95,0,2
V96,0,2
V97,0,2
V98,0,2
V99,0,2
V100,0,2
V101,0,2
V102,1,2
V103,0,2
V104,0,2
V105,0,2
V106,0,2
V107,0,2
V108,0,2
V109,0,2
V110,0,2
V111,0,2
V112,0,2
V113,0,2
V114,0,2
V115,0,2
V116,0,2
V117,0,2
V118,0,2
V119,0,2
V120,0,2
V121,0,2
V122,0,2
V123,0,2
V124,0,2
V125,0,2
V126,1,2
V127,0,2
V128,2,2
V129,2,2
V130,1,2
V131,0,2
V132,0,2
V133,2,2
V134,0,2
V135,0,2
V136,0,2
V137,0,2
V138,0,2
V139,2,2
V140,0,2
V141,0,2
V142,0,2
V143,0,2
V144,0,2
V145,0,2
V146,0,2
V147,0,2
V148,0,2
V149,4,2
V150,0,2
V151,1,2
V152,3,2
V153,0,2
V154,0,2
V155,0,2
V156,6,2
V157,0,2
V158,0,2
V159,0,2
V160,0,2
V161,1,2
V162,0,2
V163,0,2
V164,4,2
V165,9,2
V166,0,2
V167,0,2
V168,1,2
V169,6,2
V170,0,2
V171,0,2
V172,0,2
V173,0,2
V174,0,2
V175,0,2
V176,0,2
V177,2,2
V178,0,2
V179,0,2
V180,0,2
V181,0,2
V182,0,2
V183,0,2
V184,0,2
V185,0,2
V186,0,2
V187,2,2
V188,1,2
V189,2,2
V190,0,2
V191,0,2
V192,0,2
V193,0,2
V194,0,2
V195,0,2
V196,0,2
V197,0,2
V198,2,2
V199,0,2
V200,0,2
V201,2,2
V202,0,2
V203,0,2
V204,0,2
V205,0,2
V206,0,2
V207,0,2
V208,0,2
V209,0,2
V210,0,2
V211,0,2
V212,0,2
V213,0,2
V214,0,2
V215,2,2
V216,0,2
V217,1,2
V218,0,2
V219,0,2
V220,2,2
V221,0,2
V222,0,2
V223,0,2
V224,0,2
V225,0,2
V226,0,2
V227,0,2
V228,0,2
V229,0,2
V230,1,2
V231,0,2
V232,0,2
V233,3,2
V234,0,2
V235,0,2
V236,0,2
V237,0,2
V238,0,2
V239,0,2
V240,0,2
V241,0,2
V242,0,2
V243,0,2
V244,0,2
V245,2,2
V246,0,2
V247,0,2
V248,0,2
V249,0,2
V250,0,2
V251,1,2
V252,0,2
V253,0,2
V254,0,2
V255,0,2
V256,4,2
V257,1,2
V258,2,2
V259,0,2
V260,0,2
V261,1,2
V262,0,2
V263,0,2
V264,0,2
V265,0,2
V266,2,2
V267,0,2
V268,0,2
V269,0,2
V270,0,2
V271,0,2
V272,0,2
V273,0,2
V274,0,2
V275,0,2
V276,0,2
V277,0,2
V278,0,2
V279,2,2
V280,1,2
V281,4,2
V282,0,2
V283,2,2
V284,0,2
V285,0,2
V286,0,2
V287,0,2
V288,0,2
V289,0,2
V290,2,2
V291,0,2
V292,0,2
V293,0,2
V294,3,2
V295,0,2
V296,3,2
V297,0,2
V298,0,2
V299,0,2
V300,0,2
V301,0,2
V302,0,2
V303,0,2
V304,0,2
V305,0,2
V306,0,2
V307,0,2
V308,3,2
V309,0,2
V310,1,2
V311,0,2
V312,2,2
V313,1,2
V314,2,2
V315,3,2
V316,0,2
V317,1,2
V318,0,2
V319,0,2
V320,0,2
V321,0,2
V322,0,2
V323,0,2
V324,0,2
V325,0,2
V326,0,2
V327,0,2
V328,0,2
V329,0,2
V330,0,2
V331,0,2
V332,0,2
V333,0,2
V334,0,2
V335,0,2
V336,0,2
V337,0,2
V338,0,2
V339,0,2
id_01,0,2
id_02,1,2
id_03,5,2
id_04,3,2
id_05,2,2
id_06,0,2
id_07,0,2
id_08,0,2
id_09,5,2
id_10,0,2
id_11,0,2
id_12,0,2
id_13,0,2
id_14,3,2
id_15,0,2
id_16,0,2
id_17,0,2
id_18,0,2
id_19,34,2
id_20,35,2
id_21,9,2
id_22,0,2
id_23,0,2
id_24,0,2
id_25,1,2
id_26,0,2
id_27,0,2
id_28,0,2
id_29,0,2
id_30,10,2
id_31,21,2
id_32,0,2
id_33,11,2
id_34,0,2
id_35,1,2
id_36,0,2
id_37,0,2
id_38,0,2
DeviceType,0,2
DeviceInfo,57,2
f103__TransactionAmt_decimal,2,2
f103__card1_count_full,12,2
f103__Transaction_day_of_week,0,2
f103__Transaction_hour,0,2
f103__id_02__id_20,0,2
f103__id_02__D8,0,2
f103__D11__DeviceInfo,0,2
f103__DeviceInfo__P_emaildomain,0,2
f103__P_emaildomain__C2,3,2
f103__card2__dist1,0,2
f103__card1__card5,0,2
f103__card2__id_20,0,2
f103__card5__P_emaildomain,0,2
f103__addr1__card1,3,2
id_34_count_full,0,2
id_36_count_full,0,2
id_01_count_dist,2,2
id_31_count_dist,0,2
id_33_count_dist,2,2
id_35_count_dist,0,2
id_36_count_dist,0,2
TransactionDT,14,3
TransactionAmt,31,3
ProductCD,7,3
card1,386,3
card2,45,3
card3,10,3
card4,0,3
card5,0,3
card6,7,3
addr1,51,3
addr2,0,3
dist1,3,3
dist2,0,3
P_emaildomain,25,3
R_emaildomain,15,3
C1,28,3
C2,4,3
C3,5,3
C4,2,3
C5,7,3
C6,9,3
C7,0,3
C8,3,3
C9,1,3
C10,1,3
C11,13,3
C12,4,3
C13,15,3
C14,28,3
D1,5,3
D2,22,3
D3,7,3
D4,8,3
D5,0,3
D6,0,3
D7,0,3
D8,9,3
D9,0,3
D10,3,3
D11,2,3
D12,1,3
D13,4,3
D14,0,3
D15,7,3
M1,0,3
M2,2,3
M3,2,3
M4,6,3
M5,9,3
M6,8,3
M7,0,3
M8,0,3
M9,1,3
V1,0,3
V2,0,3
V3,0,3
V4,0,3
V5,0,3
V6,0,3
V7,1,3
V8,0,3
V9,0,3
V10,1,3
V11,0,3
V12,0,3
V13,1,3
V14,0,3
V15,0,3
V16,0,3
V17,0,3
V18,0,3
V19,0,3
V20,0,3
V21,0,3
V22,0,3
V23,0,3
V24,0,3
V25,0,3
V26,0,3
V27,0,3
V28,0,3
V29,4,3
V30,1,3
V31,0,3
V32,0,3
V33,0,3
V34,0,3
V35,0,3
V36,0,3
V37,0,3
V38,1,3
V39,0,3
V40,0,3
V41,0,3
V42,0,3
V43,0,3
V44,0,3
V45,8,3
V46,0,3
V47,0,3
V48,5,3
V49,0,3
V50,0,3
V51,0,3
V52,0,3
V53,1,3
V54,3,3
V55,7,3
V56,0,3
V57,0,3
V58,0,3
V59,0,3
V60,0,3
V61,0,3
V62,8,3
V63,0,3
V64,0,3
V65,0,3
V66,0,3
V67,0,3
V68,0,3
V69,0,3
V70,3,3
V71,0,3
V72,0,3
V73,0,3
V74,0,3
V75,0,3
V76,0,3
V77,0,3
V78,0,3
V79,0,3
V80,0,3
V81,0,3
V82,3,3
V83,3,3
V84,0,3
V85,0,3
V86,0,3
V87,6,3
V88,0,3
V89,0,3
V90,1,3
V91,3,3
V92,0,3
V93,0,3
V94,0,3
V95,0,3
V96,1,3
V97,0,3
V98,0,3
V99,0,3
V100,0,3
V101,0,3
V102,0,3
V103,0,3
V104,0,3
V105,0,3
V106,0,3
V107,0,3
V108,0,3
V109,0,3
V110,0,3
V111,0,3
V112,0,3
V113,0,3
V114,0,3
V115,0,3
V116,0,3
V117,0,3
V118,0,3
V119,0,3
V120,0,3
V121,0,3
V122,0,3
V123,0,3
V124,0,3
V125,0,3
V126,0,3
V127,0,3
V128,2,3
V129,1,3
V130,1,3
V131,1,3
V132,0,3
V133,2,3
V134,0,3
V135,0,3
V136,0,3
V137,0,3
V138,0,3
V139,3,3
V140,0,3
V141,0,3
V142,0,3
V143,3,3
V144,0,3
V145,0,3
V146,0,3
V147,0,3
V148,0,3
V149,2,3
V150,1,3
V151,0,3
V152,4,3
V153,0,3
V154,0,3
V155,0,3
V156,6,3
V157,0,3
V158,0,3
V159,0,3
V160,0,3
V161,0,3
V162,0,3
V163,0,3
V164,2,3
V165,9,3
V166,1,3
V167,1,3
V168,0,3
V169,7,3
V170,3,3
V171,1,3
V172,0,3
V173,0,3
V174,0,3
V175,0,3
V176,0,3
V177,0,3
V178,0,3
V179,0,3
V180,0,3
V181,0,3
V182,0,3
V183,0,3
V184,0,3
V185,0,3
V186,0,3
V187,2,3
V188,1,3
V189,2,3
V190,0,3
V191,0,3
V192,0,3
V193,0,3
V194,0,3
V195,0,3
V196,0,3
V197,0,3
V198,1,3
V199,0,3
V200,0,3
V201,2,3
V202,0,3
V203,0,3
V204,0,3
V205,0,3
V206,0,3
V207,0,3
V208,0,3
V209,0,3
V210,0,3
V211,0,3
V212,0,3
V213,0,3
V214,0,3
V215,1,3
V216,0,3
V217,1,3
V218,0,3
V219,0,3
V220,4,3
V221,0,3
V222,0,3
V223,0,3
V224,0,3
V225,0,3
V226,0,3
V227,0,3
V228,0,3
V229,0,3
V230,0,3
V231,0,3
V232,0,3
V233,2,3
V234,0,3
V235,0,3
V236,0,3
V237,0,3
V238,0,3
V239,0,3
V240,0,3
V241,0,3
V242,0,3
V243,0,3
V244,0,3
V245,2,3
V246,0,3
V247,0,3
V248,0,3
V249,0,3
V250,0,3
V251,0,3
V252,0,3
V253,0,3
V254,0,3
V255,0,3
V256,8,3
V257,2,3
V258,1,3
V259,0,3
V260,0,3
V261,0,3
V262,0,3
V263,0,3
V264,0,3
V265,0,3
V266,0,3
V267,0,3
V268,0,3
V269,0,3
V270,0,3
V271,0,3
V272,0,3
V273,0,3
V274,0,3
V275,0,3
V276,0,3
V277,3,3
V278,0,3
V279,3,3
V280,0,3
V281,3,3
V282,1,3
V283,4,3
V284,0,3
V285,2,3
V286,0,3
V287,0,3
V288,0,3
V289,0,3
V290,1,3
V291,0,3
V292,0,3
V293,0,3
V294,2,3
V295,0,3
V296,4,3
V297,0,3
V298,0,3
V299,0,3
V300,0,3
V301,0,3
V302,0,3
V303,0,3
V304,0,3
V305,0,3
V306,0,3
V307,0,3
V308,2,3
V309,0,3
V310,1,3
V311,0,3
V312,1,3
V313,3,3
V314,1,3
V315,2,3
V316,2,3
V317,2,3
V318,0,3
V319,0,3
V320,1,3
V321,0,3
V322,0,3
V323,0,3
V324,0,3
V325,0,3
V326,0,3
V327,0,3
V328,0,3
V329,0,3
V330,0,3
V331,1,3
V332,0,3
V333,0,3
V334,0,3
V335,0,3
V336,1,3
V337,0,3
V338,0,3
V339,0,3
id_01,0,3
id_02,2,3
id_03,4,3
id_04,4,3
id_05,1,3
id_06,0,3
id_07,0,3
id_08,0,3
id_09,7,3
id_10,0,3
id_11,0,3
id_12,0,3
id_13,0,3
id_14,1,3
id_15,0,3
id_16,0,3
id_17,0,3
id_18,0,3
id_19,29,3
id_20,30,3
id_21,3,3
id_22,0,3
id_23,0,3
id_24,0,3
id_25,8,3
id_26,0,3
id_27,0,3
id_28,0,3
id_29,0,3
id_30,9,3
id_31,20,3
id_32,0,3
id_33,14,3
id_34,0,3
id_35,0,3
id_36,0,3
id_37,0,3
id_38,0,3
DeviceType,0,3
DeviceInfo,58,3
f103__TransactionAmt_decimal,3,3
f103__card1_count_full,9,3
f103__Transaction_day_of_week,0,3
f103__Transaction_hour,2,3
f103__id_02__id_20,0,3
f103__id_02__D8,0,3
f103__D11__DeviceInfo,0,3
f103__DeviceInfo__P_emaildomain,0,3
f103__P_emaildomain__C2,1,3
f103__card2__dist1,1,3
f103__card1__card5,0,3
f103__card2__id_20,0,3
f103__card5__P_emaildomain,2,3
f103__addr1__card1,1,3
id_34_count_full,0,3
id_36_count_full,0,3
id_01_count_dist,1,3
id_31_count_dist,0,3
id_33_count_dist,0,3
id_35_count_dist,0,3
id_36_count_dist,0,3
TransactionDT,17,4
TransactionAmt,30,4
ProductCD,8,4
card1,382,4
card2,50,4
card3,11,4
card4,0,4
card5,0,4
card6,4,4
addr1,47,4
addr2,0,4
dist1,6,4
dist2,0,4
P_emaildomain,27,4
R_emaildomain,14,4
C1,24,4
C2,3,4
C3,5,4
C4,1,4
C5,4,4
C6,7,4
C7,0,4
C8,3,4
C9,1,4
C10,2,4
C11,13,4
C12,6,4
C13,19,4
C14,23,4
D1,2,4
D2,23,4
D3,7,4
D4,10,4
D5,0,4
D6,0,4
D7,0,4
D8,9,4
D9,0,4
D10,2,4
D11,1,4
D12,2,4
D13,4,4
D14,0,4
D15,10,4
M1,0,4
M2,2,4
M3,4,4
M4,3,4
M5,9,4
M6,7,4
M7,0,4
M8,1,4
M9,0,4
V1,0,4
V2,1,4
V3,0,4
V4,0,4
V5,0,4
V6,0,4
V7,0,4
V8,0,4
V9,0,4
V10,1,4
V11,0,4
V12,1,4
V13,1,4
V14,0,4
V15,0,4
V16,0,4
V17,0,4
V18,0,4
V19,0,4
V20,1,4
V21,0,4
V22,0,4
V23,0,4
V24,0,4
V25,0,4
V26,1,4
V27,0,4
V28,0,4
V29,1,4
V30,0,4
V31,0,4
V32,0,4
V33,0,4
V34,0,4
V35,0,4
V36,0,4
V37,0,4
V38,1,4
V39,0,4
V40,0,4
V41,0,4
V42,0,4
V43,0,4
V44,0,4
V45,8,4
V46,0,4
V47,0,4
V48,6,4
V49,1,4
V50,0,4
V51,0,4
V52,0,4
V53,0,4
V54,5,4
V55,8,4
V56,0,4
V57,0,4
V58,0,4
V59,0,4
V60,0,4
V61,0,4
V62,7,4
V63,0,4
V64,0,4
V65,0,4
V66,0,4
V67,0,4
V68,0,4
V69,0,4
V70,4,4
V71,0,4
V72,0,4
V73,0,4
V74,0,4
V75,0,4
V76,0,4
V77,0,4
V78,0,4
V79,1,4
V80,0,4
V81,0,4
V82,4,4
V83,3,4
V84,0,4
V85,0,4
V86,0,4
V87,5,4
V88,0,4
V89,0,4
V90,0,4
V91,3,4
V92,0,4
V93,0,4
V94,0,4
V95,0,4
V96,0,4
V97,0,4
V98,0,4
V99,0,4
V100,0,4
V101,0,4
V102,1,4
V103,0,4
V104,0,4
V105,0,4
V106,0,4
V107,0,4
V108,0,4
V109,0,4
V110,0,4
V111,0,4
V112,0,4
V113,0,4
V114,0,4
V115,1,4
V116,0,4
V117,0,4
V118,0,4
V119,0,4
V120,0,4
V121,0,4
V122,0,4
V123,0,4
V124,0,4
V125,0,4
V126,0,4
V127,0,4
V128,1,4
V129,2,4
V130,0,4
V131,0,4
V132,0,4
V133,1,4
V134,0,4
V135,0,4
V136,0,4
V137,0,4
V138,0,4
V139,0,4
V140,1,4
V141,0,4
V142,0,4
V143,3,4
V144,0,4
V145,0,4
V146,0,4
V147,0,4
V148,0,4
V149,2,4
V150,1,4
V151,1,4
V152,4,4
V153,0,4
V154,0,4
V155,0,4
V156,7,4
V157,0,4
V158,0,4
V159,0,4
V160,0,4
V161,0,4
V162,0,4
V163,0,4
V164,3,4
V165,9,4
V166,0,4
V167,0,4
V168,0,4
V169,5,4
V170,4,4
V171,0,4
V172,0,4
V173,0,4
V174,0,4
V175,0,4
V176,0,4
V177,1,4
V178,0,4
V179,0,4
V180,0,4
V181,0,4
V182,0,4
V183,0,4
V184,0,4
V185,0,4
V186,0,4
V187,2,4
V188,0,4
V189,2,4
V190,0,4
V191,0,4
V192,0,4
V193,0,4
V194,0,4
V195,0,4
V196,0,4
V197,1,4
V198,1,4
V199,0,4
V200,0,4
V201,2,4
V202,0,4
V203,0,4
V204,0,4
V205,0,4
V206,0,4
V207,0,4
V208,0,4
V209,0,4
V210,0,4
V211,0,4
V212,0,4
V213,0,4
V214,0,4
V215,1,4
V216,0,4
V217,1,4
V218,0,4
V219,0,4
V220,5,4
V221,0,4
V222,0,4
V223,0,4
V224,0,4
V225,0,4
V226,0,4
V227,0,4
V228,0,4
V229,0,4
V230,0,4
V231,0,4
V232,0,4
V233,2,4
V234,0,4
V235,0,4
V236,0,4
V237,0,4
V238,0,4
V239,0,4
V240,0,4
V241,0,4
V242,0,4
V243,0,4
V244,0,4
V245,2,4
V246,0,4
V247,0,4
V248,0,4
V249,0,4
V250,0,4
V251,0,4
V252,0,4
V253,0,4
V254,0,4
V255,0,4
V256,4,4
V257,4,4
V258,1,4
V259,0,4
V260,0,4
V261,2,4
V262,0,4
V263,0,4
V264,0,4
V265,0,4
V266,0,4
V267,0,4
V268,0,4
V269,0,4
V270,0,4
V271,0,4
V272,0,4
V273,0,4
V274,0,4
V275,0,4
V276,0,4
V277,0,4
V278,0,4
V279,2,4
V280,1,4
V281,4,4
V282,2,4
V283,3,4
V284,0,4
V285,0,4
V286,0,4
V287,0,4
V288,0,4
V289,0,4
V290,0,4
V291,0,4
V292,0,4
V293,2,4
V294,3,4
V295,0,4
V296,4,4
V297,0,4
V298,0,4
V299,0,4
V300,1,4
V301,0,4
V302,0,4
V303,0,4
V304,0,4
V305,0,4
V306,0,4
V307,0,4
V308,4,4
V309,0,4
V310,0,4
V311,0,4
V312,1,4
V313,1,4
V314,2,4
V315,7,4
V316,0,4
V317,2,4
V318,0,4
V319,0,4
V320,1,4
V321,0,4
V322,0,4
V323,1,4
V324,0,4
V325,0,4
V326,0,4
V327,0,4
V328,0,4
V329,0,4
V330,0,4
V331,0,4
V332,1,4
V333,0,4
V334,0,4
V335,0,4
V336,0,4
V337,0,4
V338,0,4
V339,0,4
id_01,1,4
id_02,1,4
id_03,4,4
id_04,2,4
id_05,2,4
id_06,0,4
id_07,1,4
id_08,0,4
id_09,7,4
id_10,0,4
id_11,0,4
id_12,0,4
id_13,0,4
id_14,3,4
id_15,0,4
id_16,0,4
id_17,0,4
id_18,0,4
id_19,29,4
id_20,28,4
id_21,9,4
id_22,0,4
id_23,0,4
id_24,0,4
id_25,2,4
id_26,0,4
id_27,0,4
id_28,0,4
id_29,0,4
id_30,10,4
id_31,17,4
id_32,0,4
id_33,13,4
id_34,0,4
id_35,0,4
id_36,0,4
id_37,0,4
id_38,0,4
DeviceType,0,4
DeviceInfo,60,4
f103__TransactionAmt_decimal,6,4
f103__card1_count_full,11,4
f103__Transaction_day_of_week,0,4
f103__Transaction_hour,0,4
f103__id_02__id_20,0,4
f103__id_02__D8,0,4
f103__D11__DeviceInfo,0,4
f103__DeviceInfo__P_emaildomain,1,4
f103__P_emaildomain__C2,2,4
f103__card2__dist1,2,4
f103__card1__card5,0,4
f103__card2__id_20,0,4
f103__card5__P_emaildomain,2,4
f103__addr1__card1,0,4
id_34_count_full,0,4
id_36_count_full,0,4
id_01_count_dist,1,4
id_31_count_dist,0,4
id_33_count_dist,1,4
id_35_count_dist,0,4
id_36_count_dist,0,4
TransactionDT,17,5
TransactionAmt,27,5
ProductCD,8,5
card1,388,5
card2,44,5
card3,9,5
card4,0,5
card5,0,5
card6,3,5
addr1,48,5
addr2,0,5
dist1,7,5
dist2,0,5
P_emaildomain,26,5
R_emaildomain,18,5
C1,23,5
C2,3,5
C3,6,5
C4,1,5
C5,2,5
C6,8,5
C7,0,5
C8,7,5
C9,6,5
C10,2,5
C11,13,5
C12,6,5
C13,21,5
C14,23,5
D1,2,5
D2,18,5
D3,7,5
D4,10,5
D5,0,5
D6,0,5
D7,0,5
D8,9,5
D9,0,5
D10,3,5
D11,1,5
D12,3,5
D13,4,5
D14,0,5
